Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
SFBC,"Sound Financial Bancorp, Inc.",13.78,35656356.32,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
FIRE,"Sourcefire, Inc.",58.2,1812878435,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/fire
SOCB,Southcoast Financial Corporation,5.2,42303253.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/socb
SFST,"Southern First Bancshares, Inc.",11.41,48702877.58,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",26.01,84716546.76,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",9.47,109759307.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",24.54,437854042,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",14.62,287903326.6,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb
OKSBP,"Southwest Bancorp, Inc.",25.515,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/oksbp
SPBC,"SP Bancorp, Inc.",18.58,30447975,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/spbc
SPAN,"Span-America Medical Systems, Inc.",20.4,60218637.6,n/a,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span
SBSA,"Spanish Broadcasting System, Inc.",3.37,21929749.28,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbsa
SGRP,"SPAR Group, Inc.",2.26,46271337.18,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPAR,"Spartan Motors, Inc.",6.29,214558114.5,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,"Spartan Stores, Inc.",21.26,465483979.5,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
SPPI,"Spectrum Pharmaceuticals, Inc.",8.46,507826770.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
SPEX,Spherix Incorporated,6.35,5210289.3,n/a,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/spex
SAVE,"Spirit Airlines, Inc.",33.45,2429734510,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,50.72,5265345857,n/a,1981,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPCHA,"Sport Chalet, Inc.",1.2,17028373.2,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spcha
SPCHB,"Sport Chalet, Inc.",1.2999,18445985.27,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spchb
SPRD,"Spreadtrum Communications, Inc.",29.76,1422700102,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/sprd
SPSC,"SPS Commerce, Inc.",58.5,878333449.5,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",36.97,2993953562,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,10.61,389882635.5,n/a,1983,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STMP,Stamps.com Inc.,42.42,655326133.6,n/a,1999,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/stmp
STND,Standard Financial Corp.,19.015,61275381.14,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/stnd
STAN,Standard Parking Corporation,22.76,498187950,n/a,1992,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/stan
STLY,"Stanley Furniture Company, Inc.",4.04,58523528.88,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",16.73,11107305612,n/a,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,5.5,29704455,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
STSI,"Star Scientific, Inc.",1.65,274710989.9,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/stsi
SBUX,Starbucks Corporation,69.72,52199364000,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STRZA,Starz,23.89,2889362337,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strza
STRZB,Starz,23.73,234505507.7,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strzb
STFC,State Auto Financial Corporation,20.24,820026312.2,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,15.68,500484667.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SIBC,"State Investors Bancorp, Inc.",15.1,38016756.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sibc
GASS,"StealthGas, Inc.",10.25,329305122.3,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STEC,"STEC, Inc.",6.77,318056732.6,n/a,2000,Technology,Electronic Components,http://www.nasdaq.com/symbol/stec
STLD,"Steel Dynamics, Inc.",15.35,3383142671,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",14.93,658352787.3,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
STNR,Steiner Leisure Limited,57.21,839258571.5,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stnr
STEL,StellarOne Corporation,20.92,471110052.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stel
STEM,"StemCells, Inc.",1.64,64919523,n/a,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/stem
STML,"Stemline Therapeutics, Inc.",27.23,338577629.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
STXS,"Stereotaxis, Inc.",1.38,11253210,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stxs
SRCL,"Stericycle, Inc.",117.31,10121671855,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
STRL,Sterling Construction Company Inc,10,166122540,n/a,1986,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
STSA,Sterling Financial Corporation,24.75,1541843424,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/stsa
SHOO,"Steven Madden, Ltd.",50.67,2341357384,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,5.15,30556252.95,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
STEI,"Stewart Enterprises, Inc.",13.17,1126790049,n/a,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stei
SSYS,"Stratasys, Ltd.",92.32,3578202999,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
SDIX,Strategic Diagnostics Inc.,0.932,19660963.13,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sdix
STRT,Strattec Security Corporation,40.05,133506915.3,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",12.81,103541961.8,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",51.2,553516646.4,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",7.07,91661199.63,n/a,1992,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
STB,Student Transportation Inc,6.19,501393367.4,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",6.99,293340166.1,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUBK,Suffolk Bancorp,18.06,208888226.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk
SUMR,"Summer Infant, Inc.",3.37,60238062.52,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",8.01,59574150.72,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,10.03,47668437.58,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SNBC,"Sun Bancorp, Inc.",3.4,293434263,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,32.8,860522497.6,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNSS,"Sunesis Pharmaceuticals, Inc.",5.61,289527039.8,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",8.27,547747480.6,n/a,1981,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,25.95,3138147098,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
SSH,Sunshine Heart Inc,6.27,77653116.09,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh
SMCI,"Super Micro Computer, Inc.",11.67,492936435.4,n/a,1996,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SCON,Superconductor Technologies Inc.,2.97,14111313.48,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",11.32,69309982.8,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",6.53,202334766.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPPR,"Supertel Hospitality, Inc.",0.94,21762797.28,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppr
SPPRO,"Supertel Hospitality, Inc.",25.8218,8585748.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppro
SPPRP,"Supertel Hospitality, Inc.",9.858,7918635.66,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spprp
SUPX,"Supertex, Inc.",23.79,274516521.2,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx
SPRT,"support.com, Inc.",4.97,249794590.6,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SRDX,"SurModics, Inc.",21.92,317853064.3,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SUSQ,"Susquehanna Bancshares, Inc.",13.57,2530294497,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SBBX,Sussex Bancorp,6.59,22609057.67,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SUTR,Sutor Technology Group Limited,1.58,63634127.12,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr
STRN,Sutron Corporation,5.6,28319250.4,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
SIVB,SVB Financial Group,86.94,3919184257,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.161,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",0.9634,168428811.6,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh
SYKE,"Sykes Enterprises, Incorporated",16.84,745441696.6,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,23.83,16600811144,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMM,"Symmetricom, Inc.",4.76,195074667.5,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/symm
SYNC,"Synacor, Inc.",3.09,84364916.58,n/a,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
GEVA,Synageva BioPharma Corp.,47.15,1285711614,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/geva
SYNL,Synalloy Corporation,15.31,97705694.82,n/a,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,41.54,1349416972,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",29.08,1152391633,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SURG,"Synergetics USA, Inc.",3.9,98635543.5,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg
SGYP,"Synergy Pharmaceuticals, Inc.",4.4,396801196,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",10.7,19454547.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu
SGYPW,"Synergy Pharmaceuticals, Inc.",1.8,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypw
ELOS,Syneron Medical Ltd.,8.74,315201614.9,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
SNPS,"Synopsys, Inc.",37.59,5780003984,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SNTA,Synta Pharmaceuticals Corp.,5.22,360876718.6,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta
SYNT,"Syntel, Inc.",69.04,2893868420,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",0.8255,52367992.23,n/a,1991,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYNM,Syntroleum Corporation,7.05,70021220.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm
SYUT,"Synutra International, Inc.",4.6,263583279.8,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut
SYPR,"Sypris Solutions, Inc.",3.16,64257863.72,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
TROW,"T. Rowe Price Group, Inc.",77.45,20085768916,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TAIT,Taitron Components Incorporated,1.01,5595153.56,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",15.88,1458895822,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TBAC,"Tandy Brands Accessories, Inc.",0.64,4563016.32,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tbac
TLF,"Tandy Leather Factory, Inc.",8.3,84348268.6,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TNGO,"Tangoe, Inc.",16.36,610413244.3,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo
TRGT,"Targacept, Inc.",5,168093375,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trgt
TASR,"TASER International, Inc.",9.2,471131503.2,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,7.0334,61883862.24,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYC,"Taylor Capital Group, Inc.",17.81,518057992.4,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc
TAYCO,"Taylor Capital Group, Inc.",25.75,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tayco
TAYCP,"Taylor Capital Group, Inc.",25.7198,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/taycp
TAYD,"Taylor Devices, Inc.",8.45,27978245.75,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,16.67,358050462.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TEAR,TearLab Corporation,11.86,343604029.9,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,49.94,1885762616,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TECH,Techne Corporation,73.72,2715405871,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech
TCCO,Technical Communications Corporation,7.4,13606498.4,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",4.43,170282683.5,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TECUA,Tecumseh Products Company,11.4,210668397.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecua
TECUB,Tecumseh Products Company,11.21,207157257.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecub
TKMR,Tekmira Pharmaceuticals Corp,4.94,71241725.88,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkmr
TSYS,"TeleCommunication Systems, Inc.",2.62,154148546.3,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tsys
TNAV,"TeleNav, Inc.",5.84,231713557.4,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TTEC,"TeleTech Holdings, Inc.",24.31,1268523684,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TELK,"Telik, Inc.",1.38,6292841.4,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/telk
TLAB,"Tellabs, Inc.",2.17,771611748.7,n/a,1980,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlab
TBNK,Territorial Bancorp Inc.,23.54,250069327.6,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",38.28,1247131776,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,13.47,524642114,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",129.9,15010296120,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,30.98,254389388.9,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TSRA,"Tessera Technologies, Inc.",22.34,1178694948,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",24.33,1579697851,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",7.83,161861251.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",47.33,1930179970,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",24.28,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",24.31,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",34,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,37.49,41582198006,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",25.22,1762226189,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
THRD,TF Financial Corporation,25.26,71774344.98,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/thrd
TFSL,TFS Financial Corporation,11.79,3644473219,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",6.81,179257389.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
TGE,"TGC Industries, Inc.",8.85,183784383.5,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tge
ABCO,The Advisory Board Company,56.33,1999688469,n/a,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",55.67,1041029000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",16.22,605550894.7,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BKYF,The Bank of Kentucky Financial Corp.,29.2,218679208.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkyf
BONT,"The Bon-Ton Stores, Inc.",20.23,414441935.5,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,26.75,8265298888,n/a,2002,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,43.95,2343575780,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",19.39,410639674.9,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
PLCE,"The Children&#39;s Place Retail Stores, Inc.",56.34,1266974652,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce
